sid	Smiles
103165505	CN(C)CCC1=C(NC2=C1C=C(C=C2)OC)C3=CC=CC=C3
103165505	CN(C)CCC1=C(NC2=C1C=C(C=C2)OC)C3=CC=CC=C3
103165506	CCC1=C(C2=C(N1)C=CC(=C2)OC)CCN(C)C
103165506	CCC1=C(C2=C(N1)C=CC(=C2)OC)CCN(C)C
103165506	CCC1=C(C2=C(N1)C=CC(=C2)OC)CCN(C)C
103165506	CCC1=C(C2=C(N1)C=CC(=C2)OC)CCN(C)C
103165506	CCC1=C(C2=C(N1)C=CC(=C2)OC)CCN(C)C
103165506	CCC1=C(C2=C(N1)C=CC(=C2)OC)CCN(C)C
103165506	CCC1=C(C2=C(N1)C=CC(=C2)OC)CCN(C)C
103165506	CCC1=C(C2=C(N1)C=CC(=C2)OC)CCN(C)C
103165506	CCC1=C(C2=C(N1)C=CC(=C2)OC)CCN(C)C
103165506	CCC1=C(C2=C(N1)C=CC(=C2)OC)CCN(C)C
103165506	CCC1=C(C2=C(N1)C=CC(=C2)OC)CCN(C)C
103165506	CCC1=C(C2=C(N1)C=CC(=C2)OC)CCN(C)C
103165506	CCC1=C(C2=C(N1)C=CC(=C2)OC)CCN(C)C
103165506	CCC1=C(C2=C(N1)C=CC(=C2)OC)CCN(C)C
103165526	CC1=C(C2=C(N1)C=CC(=C2)O)CCN
103165526	CC1=C(C2=C(N1)C=CC(=C2)O)CCN
103165526	CC1=C(C2=C(N1)C=CC(=C2)O)CCN
103165539	CC1=C(C2=C(N1)C=CC(=C2)OC)CCN
103165539	CC1=C(C2=C(N1)C=CC(=C2)OC)CCN
103165540	CC1=C(C2=CC=CC=C2N1)CCN(C)C
103165561	C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl
103165561	C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl
103165562	C1=COC(=C1)CNC2=CC(=C(C=C2C(=O)O)S(=O)(=O)N)Cl
103165562	C1=COC(=C1)CNC2=CC(=C(C=C2C(=O)O)S(=O)(=O)N)Cl
103165609	C1=CC(=CC=C1N)S(=O)(=O)NC2=NC=CS2
103165609	C1=CC(=CC=C1N)S(=O)(=O)NC2=NC=CS2
103165643	CC1=NC(=NC=C1)NS(=O)(=O)C2=CC=C(C=C2)N
103165643	CC1=NC(=NC=C1)NS(=O)(=O)C2=CC=C(C=C2)N
103165644	C1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N
103165644	C1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N
103165712	COC1=CC2=C(C=C1)NC=C2CCN
103165712	COC1=CC2=C(C=C1)NC=C2CCN
103165713	CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C(=O)O)/C)/C
103165713	CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C(=O)O)/C)/C
103165719	C1=CC2=C(C=C1O)C(=CN2)CCN
103165719	C1=CC2=C(C=C1O)C(=CN2)CCN
103165719	C1=CC2=C(C=C1O)C(=CN2)CCN
103165719	C1=CC2=C(C=C1O)C(=CN2)CCN
103165719	C1=CC2=C(C=C1O)C(=CN2)CCN
